batter,batter_id,slot,bat_side,team,pitcher,pitcher_team,pitch_hand,game,game_time_ct,lineup_source,avg_vs_hand,avg_vs_hand_source,barrel_pct,hard_hit_pct,xwoba,xba,hits_score,hr_rbi_score,hits_thin_sample,expected_k_pct,rank
Munetaka Murakami,808959,2,L,CWS,Rhett Lowder,CIN,R,CIN@CWS,6:40 PM CT,official,0.25742574257425743,vs_rhp,20.8,59.6,0.367,0.22,62.42069925742574,65.12566212871288,False,29.872728942775787,13
Jackson Chourio,694192,1,R,MIL,Robbie Ray,SD,L,MIL@SD,3:10 PM CT,official,0.3111111111111111,vs_lhp,13.8,47.9,0.344,0.258,62.13267361111111,60.53899305555555,False,22.785491541257954,14
Pete Alonso,624413,2,R,BAL,Zebby Matthews,MIN,R,BAL@MIN,12:40 PM CT,official,0.26498422712933756,vs_rhp,14.1,56.4,0.387,0.277,61.55967271293376,63.68046135646689,False,24.52715681584443,15
Junior Caminero,691406,3,R,TB,Jack Perkins,ATH,R,TB@ATH,2:05 PM CT,official,0.27514792899408286,vs_rhp,14.0,51.1,0.374,0.274,60.88135539940829,61.94083394970415,False,22.144348713978733,16
Luis García Jr.,671277,4,L,NYY,Bryce Miller,SEA,R,SEA@NYY,6:05 PM CT,official,0.296875,vs_rhp,12.2,46.1,0.354,0.289,60.76593750000001,60.0353125,False,13.670816896904777,17
Michael Harris II,671739,5,L,ATL,Zac Thornton,NYM,L,NYM@ATL,6:15 PM CT,official,0.2929936305732484,vs_lhp,11.2,50.0,0.35,0.293,60.601863057324834,60.12218152866242,False,15.69463344257623,18
Willson Contreras,575929,4,R,BOS,José Soriano,TOR,R,BOS@TOR,6:07 PM CT,official,0.2805755395683453,vs_rhp,14.0,45.5,0.383,0.262,60.38724145683453,60.886589478417264,False,22.56499169435216,19
Bryce Harper,547180,3,L,PHI,Kyle Leahy,STL,R,PHI@STL,1:15 PM CT,official,0.2851851851851852,vs_rhp,11.5,44.9,0.39,0.273,60.08633101851852,60.20144675925926,False,18.157153295459917,20
Gabriel Moreno,672515,3,R,AZ,Ryan Feltner,COL,R,COL@AZ,2:40 PM CT,official,0.3130081300813008,vs_rhp,6.8,42.1,0.371,0.296,59.85862550813008,57.70009400406504,False,14.36736483268333,21
Jordan Walker,691023,4,R,STL,Zack Wheeler,PHI,R,PHI@STL,1:15 PM CT,official,0.28152492668621704,vs_rhp,13.3,47.3,0.354,0.275,59.6465551686217,59.76218383431085,False,23.53391894813146,22
Matt Olson,621566,3,L,ATL,Zac Thornton,NYM,L,NYM@ATL,6:15 PM CT,official,0.2663316582914573,vs_lhp,15.7,50.4,0.363,0.249,59.608165829145726,60.87408291457286,False,22.26263903814745,23
Yandy Díaz,650490,1,R,TB,Jack Perkins,ATH,R,TB@ATH,2:05 PM CT,official,0.30340557275541796,vs_rhp,7.1,47.9,0.358,0.289,59.4814947755418,57.8893411377709,False,15.950626595497797,24
Ben Rice,700250,2,L,NYY,Bryce Miller,SEA,R,SEA@NYY,6:05 PM CT,official,0.26119402985074625,vs_rhp,15.6,48.0,0.372,0.263,59.28940298507463,60.949701492537315,False,27.829992007321792,25
Jonathan Aranda,666018,2,L,TB,Jack Perkins,ATH,R,TB@ATH,2:05 PM CT,official,0.2990353697749196,vs_rhp,9.8,45.1,0.355,0.265,59.070724477491964,57.622080988745985,False,16.22125712310837,26
Jac Caglianone,695506,3,L,KC,Eric Lauer,LAD,L,KC@LAD,9:10 PM CT,official,0.25,vs_lhp,14.6,55.2,0.36,0.278,58.99375,61.43625,False,33.85506993006993,27
Ty France,664034,4,R,SD,Dustin May,MIL,R,MIL@SD,3:10 PM CT,official,0.29906542056074764,vs_rhp,10.8,48.5,0.329,0.253,58.86810455607477,57.204208528037384,False,18.40937683462763,28
Jake Bauers,641343,4,L,MIL,Robbie Ray,SD,L,MIL@SD,3:10 PM CT,official,0.25287356321839083,vs_lhp,14.2,53.5,0.369,0.258,58.61954382183908,60.71399066091954,False,27.301971326164875,29
Esmerlyn Valdez,699013,7,R,PIT,Janson Junk,MIA,R,PIT@MIA,5:40 PM CT,official,0.22935779816513763,vs_rhp,23.7,49.5,0.35,0.203,57.905467316513764,61.398202408256886,False,35.21176756625334,30
Francisco Alvarez,682626,7,R,NYM,Tyler Mahle,ATL,R,NYM@ATL,6:15 PM CT,official,0.26262626262626265,vs_rhp,16.8,44.3,0.347,0.245,57.81606376262626,58.775375631313125,False,36.61469761632143,31
Drake Baldwin,686948,2,L,ATL,Zac Thornton,NYM,L,NYM@ATL,6:15 PM CT,official,0.24161073825503357,vs_lhp,13.8,51.6,0.375,0.278,57.67044882550336,60.463661912751675,False,20.388208644192684,32
Elly De La Cruz,682829,1,S,CIN,Luis Castillo,CWS,R,CIN@CWS,6:40 PM CT,official,0.24734982332155478,vs_rhp,13.8,51.1,0.365,0.273,57.614669832155485,59.88030366607774,False,21.913682285540244,33
Freddie Freeman,518692,3,L,LAD,Daniel Lynch IV,KC,L,KC@LAD,9:10 PM CT,official,0.273972602739726,vs_lhp,9.0,42.9,0.377,0.3,57.515072773972605,57.79331763698631,False,21.479447352613064,34
Dylan Crews,686611,1,R,WSH,David Peterson,CHC,L,CHC@WSH,5:45 PM CT,official,0.3023255813953488,vs_lhp,10.6,43.9,0.322,0.237,57.507870639534886,55.12096656976745,False,26.659428584875183,35
Brandon Nimmo,607043,4,L,TEX,George Klassen,LAA,R,TEX@LAA,9:10 PM CT,prior:2026-08-11,0.24842767295597484,vs_rhp,11.1,52.0,0.373,0.293,57.425267295597486,59.64638364779874,False,25.135671654289123,36
Jo Adell,666176,4,R,CLE,Framber Valdez,DET,L,CLE@DET,5:40 PM CT,official,0.2992125984251969,vs_lhp,9.0,44.3,0.329,0.256,57.26469734251969,55.139692421259845,False,21.41564553659115,37
Miguel Rojas,500743,9,R,LAD,Daniel Lynch IV,KC,L,KC@LAD,9:10 PM CT,official,0.3238095238095238,vs_lhp,5.9,36.6,0.319,0.289,57.13532738095239,53.0886011904762,False,4.225350285417748,38
Jeremy Peña,665161,1,R,HOU,Adrian Houser,SF,R,HOU@SF,2:45 PM CT,official,0.30869565217391304,vs_rhp,5.3,41.2,0.341,0.287,57.084565217391315,54.30728260869566,False,10.160919868366646,39
Kyle Schwarber,656941,1,L,PHI,Kyle Leahy,STL,R,PHI@STL,1:15 PM CT,official,0.22676579925650558,vs_rhp,17.5,52.4,0.372,0.239,57.02720492565056,60.677664962825276,False,37.52054804787924,40
Joc Pederson,592626,1,L,TEX,George Klassen,LAA,R,TEX@LAA,9:10 PM CT,prior:2026-08-11,0.2605633802816901,vs_rhp,11.6,50.0,0.357,0.256,56.91071302816901,57.85129401408451,False,22.9022957240779,41
Christian Encarnacion-Strand,687952,6,R,BAL,Zebby Matthews,MIN,R,BAL@MIN,12:40 PM CT,official,0.1951219512195122,vs_rhp,21.7,43.5,0.406,0.29,56.78813262195122,63.16016006097561,False,14.554546855272386,42
Victor Bericoto,682674,5,R,SF,Bryan King,HOU,L,HOU@SF,2:45 PM CT,official,0.3,vs_lhp,13.6,47.7,0.273,0.205,56.6765625,53.9159375,False,44.22114203778678,43
José Ramírez,608070,3,S,CLE,Framber Valdez,DET,L,CLE@DET,5:40 PM CT,official,0.3010752688172043,vs_lhp,5.3,41.8,0.349,0.281,56.61565188172044,54.32313844086022,False,8.648393654093049,44
Dominic Canzone,686527,4,L,SEA,Will Warren,NYY,R,SEA@NYY,6:05 PM CT,official,0.25,vs_rhp,13.3,45.8,0.363,0.272,56.489374999999995,58.213125,False,20.366050016445126,45
Brandon Lowe,664040,2,L,PIT,Janson Junk,MIA,R,PIT@MIA,5:40 PM CT,official,0.2736156351791531,vs_rhp,12.4,45.3,0.33,0.242,56.228751017915314,55.78359425895766,False,25.39126272342193,46
Mike Trout,545361,2,R,LAA,Cal Quantrill,TEX,R,TEX@LAA,9:10 PM CT,official,0.2159090909090909,vs_rhp,17.0,47.8,0.391,0.256,55.99215909090909,60.336704545454545,False,15.001998491704374,47
Bryce Eldridge,805811,3,L,SF,Bryan King,HOU,L,HOU@SF,2:45 PM CT,official,0.25316455696202533,vs_lhp,12.0,51.0,0.348,0.247,55.969580696202534,57.155102848101265,False,17.96745660091765,48
Otto Lopez,672640,2,R,MIA,Carmen Mlodzinski,PIT,R,PIT@MIA,5:40 PM CT,official,0.29971988795518206,vs_rhp,6.1,41.3,0.324,0.282,55.77605129551821,53.236931897759106,False,13.648417340092845,49
Randy Arozarena,668227,3,R,SEA,Will Warren,NYY,R,SEA@NYY,6:05 PM CT,official,0.27960526315789475,vs_rhp,7.9,42.9,0.35,0.266,55.60208881578948,54.66870065789474,False,21.486588472060628,50
Brandon Marsh,669016,6,L,PHI,Kyle Leahy,STL,R,PHI@STL,1:15 PM CT,official,0.2875,vs_rhp,8.3,45.5,0.312,0.263,55.4771875,53.7028125,False,22.977555590609757,51
Dillon Dingler,693307,2,R,DET,Foster Griffin,CLE,L,CLE@DET,5:40 PM CT,official,0.248,vs_lhp,11.2,43.9,0.37,0.282,55.4390625,57.0809375,False,24.912343912792306,52
Spencer Torkelson,679529,5,R,DET,Foster Griffin,CLE,L,CLE@DET,5:40 PM CT,official,0.2777777777777778,vs_lhp,13.0,41.5,0.321,0.224,55.36996527777778,54.25920138888889,False,28.278328499291494,53
Andy Pages,681624,2,R,LAD,Daniel Lynch IV,KC,L,KC@LAD,9:10 PM CT,official,0.28125,vs_lhp,7.8,42.7,0.338,0.268,55.2415625,54.025937500000005,False,17.591310888720695,54
Gary Sánchez,596142,6,R,MIL,Robbie Ray,SD,L,MIL@SD,3:10 PM CT,official,0.2878787878787879,vs_lhp,8.8,36.8,0.362,0.229,55.22412878787879,53.482689393939395,False,14.307071403211996,55
Max Muncy,571970,6,L,LAD,Daniel Lynch IV,KC,L,KC@LAD,9:10 PM CT,official,0.25287356321839083,vs_lhp,13.2,45.1,0.345,0.238,55.00954382183909,55.90399066091955,False,26.820056435858476,56
Jared Young,676724,6,L,NYM,Tyler Mahle,ATL,R,NYM@ATL,6:15 PM CT,official,0.27011494252873564,vs_rhp,8.7,49.1,0.329,0.25,55.00555675287357,54.50418462643678,False,15.222884145757515,57
Hunter Goodman,696100,4,R,COL,Merrill Kelly,AZ,R,COL@AZ,2:40 PM CT,official,0.24125874125874125,vs_rhp,16.7,46.0,0.33,0.232,54.95024912587412,56.65356206293707,False,25.82606152354593,58
Francisco Lindor,596019,2,S,NYM,Tyler Mahle,ATL,R,NYM@ATL,6:15 PM CT,official,0.25,vs_rhp,9.8,49.5,0.354,0.26,54.8678125,56.0521875,False,24.421708991966828,59
Bryan Reynolds,668804,3,S,PIT,Janson Junk,MIA,R,PIT@MIA,5:40 PM CT,official,0.25597269624573377,vs_rhp,11.0,46.2,0.349,0.245,54.81476962457337,55.448634812286684,False,23.86197571934292,60
Heliot Ramos,671218,5,R,NYY,Bryce Miller,SEA,R,SEA@NYY,6:05 PM CT,official,0.24686192468619247,vs_rhp,13.2,48.9,0.322,0.259,54.747129968619255,55.992158734309626,False,35.941549196861324,61
Julio Rodríguez,677594,5,R,SEA,Will Warren,NYY,R,SEA@NYY,6:05 PM CT,official,0.262987012987013,vs_rhp,8.8,42.9,0.351,0.278,54.7140137987013,54.87153814935065,False,21.87521879037179,62
Vladimir Guerrero Jr.,665489,3,R,TOR,Ranger Suarez,BOS,L,BOS@TOR,6:07 PM CT,official,0.2765957446808511,vs_lhp,7.0,43.5,0.334,0.281,54.711136968085114,53.728224734042556,False,16.246726055894605,63
Sam Antonacci,803011,1,L,CWS,Rhett Lowder,CIN,R,CIN@CWS,6:40 PM CT,official,0.2894736842105263,vs_rhp,6.0,35.7,0.349,0.281,54.591430921052634,52.63212171052632,False,13.06009165822907,64
Max Clark,703601,7,L,DET,Foster Griffin,CLE,L,CLE@DET,5:40 PM CT,official,0.3333333333333333,vs_lhp,3.6,32.1,0.306,0.249,54.56677083333334,48.86322916666667,False,29.272485768500953,65
CJ Abrams,682928,4,L,WSH,David Peterson,CHC,L,CHC@WSH,5:45 PM CT,official,0.2602739726027397,vs_lhp,10.4,42.4,0.347,0.262,54.55177226027397,54.811823630136985,False,27.412535628340358,66
George Lombard Jr.,806146,9,R,NYY,Bryce Miller,SEA,R,SEA@NYY,6:05 PM CT,official,0.2631578947368421,vs_rhp,13.3,40.0,0.359,0.283,54.53947368421052,54.53947368421052,True,30.89944029850746,67
Nick Gonzales,693304,5,R,PIT,Janson Junk,MIA,R,PIT@MIA,5:40 PM CT,official,0.31788079470198677,vs_rhp,2.8,34.8,0.319,0.281,54.49620447019868,50.13841473509934,False,16.000004457838457,68
Mickey Moniak,666160,5,L,COL,Merrill Kelly,AZ,R,COL@AZ,2:40 PM CT,official,0.28695652173913044,vs_rhp,11.0,41.6,0.298,0.223,54.385652173913044,52.16282608695653,False,22.82333145115754,69
Carson Benge,701807,4,L,NYM,Tyler Mahle,ATL,R,NYM@ATL,6:15 PM CT,official,0.27134146341463417,vs_rhp,7.5,41.0,0.343,0.283,54.349771341463416,53.72394817073171,False,20.409424783129108,70
Tyler Soderstrom,691016,2,L,ATH,Drew Rasmussen,TB,R,TB@ATH,2:05 PM CT,official,0.26053639846743293,vs_rhp,9.6,45.8,0.331,0.249,53.8873898467433,53.825569923371646,False,14.98984251723682,71
Trevor Larnach,663616,1,L,MIN,Shane Baz,BAL,R,BAL@MIN,12:40 PM CT,official,0.2867383512544803,vs_rhp,7.6,35.9,0.332,0.258,53.86164762544803,51.76410506272401,False,13.429029966961158,72
Sal Stewart,701398,2,R,CIN,Luis Castillo,CWS,R,CIN@CWS,6:40 PM CT,official,0.24489795918367346,vs_rhp,13.4,39.4,0.344,0.247,53.370420918367344,54.44427295918368,False,21.96834631079373,73
Teoscar Hernández,606192,7,R,LAD,Daniel Lynch IV,KC,L,KC@LAD,9:10 PM CT,official,0.2716049382716049,vs_lhp,9.0,42.2,0.315,0.243,53.19674382716049,51.97649691358025,False,21.199742950218877,74
Jacob Young,696285,7,R,WSH,David Peterson,CHC,L,CHC@WSH,5:45 PM CT,official,0.2909090909090909,vs_lhp,6.4,33.1,0.321,0.263,52.8280965909091,50.070767045454545,False,14.089384333914818,75
Adley Rutschman,668939,3,S,BOS,José Soriano,TOR,R,BOS@TOR,6:07 PM CT,official,0.2578616352201258,vs_rhp,7.0,41.6,0.347,0.271,52.741788522012584,52.69995676100629,False,19.089120604091324,76
JJ Wetherholt,802139,1,L,STL,Zack Wheeler,PHI,R,PHI@STL,1:15 PM CT,official,0.25,vs_rhp,7.4,44.4,0.353,0.257,52.593125,53.114375,False,17.037760419197248,77
Ketel Marte,606466,4,S,AZ,Ryan Feltner,COL,R,COL@AZ,2:40 PM CT,official,0.23631123919308358,vs_rhp,10.3,42.4,0.348,0.276,52.49799891930836,54.098686959654174,False,14.735821658669694,78
Ronald Acuña Jr.,660670,1,R,ATL,Zac Thornton,NYM,L,NYM@ATL,6:15 PM CT,official,0.20481927710843373,vs_lhp,13.6,46.1,0.376,0.259,52.377865210843375,56.500026355421696,False,28.834609728215135,79
Wilyer Abreu,677800,5,L,BOS,José Soriano,TOR,R,BOS@TOR,6:07 PM CT,official,0.22402597402597402,vs_rhp,12.8,43.2,0.351,0.257,52.27697240259741,54.739423701298705,False,18.508259271543597,80
Wade Meckler,685133,1,L,LAA,Cal Quantrill,TEX,R,TEX@LAA,9:10 PM CT,official,0.3116883116883117,vs_rhp,3.7,29.4,0.308,0.257,52.20008116883117,47.55316558441558,False,19.31906678290487,81
TJ Rumfield,681198,3,L,COL,Merrill Kelly,AZ,R,COL@AZ,2:40 PM CT,official,0.30612244897959184,vs_rhp,4.6,27.4,0.32,0.256,52.145369897959185,47.9729974489796,False,12.749226793352602,82
Andrew Benintendi,643217,3,L,CWS,Rhett Lowder,CIN,R,CIN@CWS,6:40 PM CT,official,0.25448028673835127,vs_rhp,8.8,45.1,0.315,0.246,52.033966173835125,51.83557683691756,False,22.165512554478155,83
A.J. Ewing,805999,1,L,NYM,Tyler Mahle,ATL,R,NYM@ATL,6:15 PM CT,official,0.25806451612903225,vs_rhp,7.5,43.7,0.321,0.257,52.009889112903224,51.582288306451616,False,20.948353262009647,84
Donovan Walton,622268,1,L,ATH,Drew Rasmussen,TB,R,TB@ATH,2:05 PM CT,official,0.2966101694915254,vs_rhp,3.8,34.3,0.316,0.251,51.88007944915254,48.34644597457627,False,15.91050905953408,85
Nolan Schanuel,694384,3,L,LAA,Cal Quantrill,TEX,R,TEX@LAA,9:10 PM CT,official,0.29213483146067415,vs_rhp,2.5,32.9,0.331,0.28,51.865670646067414,48.83205407303371,False,13.843102581941869,86
Royce Lewis,668904,2,R,MIN,Shane Baz,BAL,R,BAL@MIN,12:40 PM CT,official,0.24034334763948498,vs_rhp,12.3,42.7,0.32,0.238,51.8352722639485,52.69122988197425,False,21.098740592226296,87
Cole Young,702284,2,L,SEA,Will Warren,NYY,R,SEA@NYY,6:05 PM CT,official,0.2677966101694915,vs_rhp,5.0,39.4,0.33,0.278,51.82403601694915,50.68045550847458,False,17.69452339747254,88
Jackson Merrill,701538,5,L,SD,Dustin May,MIL,R,MIL@SD,3:10 PM CT,official,0.22388059701492538,vs_rhp,11.6,47.1,0.333,0.26,51.79649720149254,54.05809235074628,False,25.190467797234405,89
Josh Bell,605137,3,S,MIN,Shane Baz,BAL,R,BAL@MIN,12:40 PM CT,official,0.24567474048442905,vs_rhp,10.3,41.8,0.327,0.248,51.7630990484429,52.240612024221456,False,17.66786145738742,90
Henry Bolte,703607,6,R,ATH,Drew Rasmussen,TB,R,TB@ATH,2:05 PM CT,official,0.2582781456953642,vs_rhp,7.6,48.5,0.303,0.234,51.71812706953642,51.04109478476821,False,18.362238271190233,91
Alejandro Kirk,672386,4,R,TOR,Ranger Suarez,BOS,L,BOS@TOR,6:07 PM CT,official,0.30612244897959184,vs_lhp,2.2,35.8,0.298,0.253,51.675369897959186,47.257997448979594,False,13.216484440706473,92
JJ Bleday,668709,3,L,CIN,Luis Castillo,CWS,R,CIN@CWS,6:40 PM CT,official,0.2317596566523605,vs_rhp,10.5,40.9,0.359,0.248,51.590653165236056,53.26079533261803,False,20.95003066675532,93
Kyle Tucker,663656,4,L,LAD,Daniel Lynch IV,KC,L,KC@LAD,9:10 PM CT,official,0.2627118644067797,vs_lhp,6.3,38.1,0.336,0.262,51.528998940677965,50.68278072033898,False,10.944478428741506,94
Jake McCarthy,664983,1,L,COL,Merrill Kelly,AZ,R,COL@AZ,2:40 PM CT,official,0.29285714285714287,vs_rhp,5.1,27.0,0.321,0.276,51.52133928571429,48.27473214285715,False,15.452325234933932,95
Liam Hicks,689414,4,L,TB,Jack Perkins,ATH,R,TB@ATH,2:05 PM CT,official,0.30743243243243246,vs_rhp,3.8,28.1,0.311,0.247,51.43855574324324,46.89380912162162,False,5.938363037683585,96
Cam Smith,701358,6,R,HOU,Adrian Houser,SF,R,HOU@SF,2:45 PM CT,official,0.22837370242214533,vs_rhp,11.5,45.5,0.329,0.247,51.39518274221453,53.13337262110726,False,17.147327655175836,97
Bryson Stott,681082,5,L,PHI,Kyle Leahy,STL,R,PHI@STL,1:15 PM CT,official,0.25236593059936907,vs_rhp,6.5,40.6,0.336,0.274,51.38284305993691,51.34204652996846,False,16.985444804377014,98
Spencer Horwitz,687462,4,L,PIT,Janson Junk,MIA,R,PIT@MIA,5:40 PM CT,official,0.27555555555555555,vs_rhp,7.8,32.6,0.329,0.229,51.34305555555555,49.30777777777777,False,14.879386561933233,99
Javier Báez,595879,8,R,DET,Foster Griffin,CLE,L,CLE@DET,5:40 PM CT,official,0.32142857142857145,vs_lhp,2.1,30.2,0.277,0.257,51.30223214285715,45.48955357142857,False,9.614498256562213,100
Taylor Trammell,666211,7,L,HOU,Adrian Houser,SF,R,HOU@SF,2:45 PM CT,official,0.2571428571428571,vs_rhp,11.8,36.4,0.316,0.214,51.27178571428571,50.559642857142855,False,26.216424976419294,101
Kody Clemens,665019,4,L,MIN,Shane Baz,BAL,R,BAL@MIN,12:40 PM CT,official,0.2305084745762712,vs_rhp,11.5,45.6,0.322,0.244,51.26897245762712,52.76229872881356,False,22.24944685217183,102
Andrew Pinckney,687605,6,R,WSH,David Peterson,CHC,L,CHC@WSH,5:45 PM CT,official,0.25,vs_lhp,33.3,33.3,0.359,0.237,51.25,51.25,True,7.5043661481348005,103
Tyler Tolbert,686475,8,R,KC,Eric Lauer,LAD,L,KC@LAD,9:10 PM CT,official,0.2978723404255319,vs_lhp,3.9,28.6,0.313,0.267,51.21035904255319,47.417992021276596,False,12.131477097978909,104
Heriberto Hernández,681715,4,R,MIA,Carmen Mlodzinski,PIT,R,PIT@MIA,5:40 PM CT,official,0.21465968586387435,vs_rhp,11.9,49.5,0.336,0.242,51.16315608638743,53.93079679319372,False,30.294902676669857,105
Lars Nootbaar,663457,5,L,AZ,Ryan Feltner,COL,R,COL@AZ,2:40 PM CT,official,0.23841059602649006,vs_rhp,8.7,48.6,0.324,0.234,51.13355960264901,51.9480298013245,False,22.177237711021796,106
Lane Thomas,657041,7,R,ATL,Zac Thornton,NYM,L,NYM@ATL,6:15 PM CT,official,0.2627118644067797,vs_lhp,6.5,42.1,0.315,0.241,51.03462394067797,49.889655720338986,False,22.252319792911187,107
Bo Bichette,666182,3,R,NYM,Tyler Mahle,ATL,R,NYM@ATL,6:15 PM CT,official,0.25842696629213485,vs_rhp,5.9,40.3,0.32,0.275,51.016134129213484,50.32291081460674,False,18.39210531476659,108
Ben Malgeri,701162,6,R,DET,Foster Griffin,CLE,L,CLE@DET,5:40 PM CT,official,0.2962962962962963,vs_lhp,2.9,38.2,0.304,0.222,50.97087962962963,47.06356481481482,False,25.016481105150742,109
Owen Caissie,683357,7,L,MIA,Carmen Mlodzinski,PIT,R,PIT@MIA,5:40 PM CT,official,0.22966507177033493,vs_rhp,14.6,45.1,0.302,0.212,50.9655696770335,52.25419108851675,False,41.24228660553928,110
Kevin McGonigle,805808,3,L,DET,Foster Griffin,CLE,L,CLE@DET,5:40 PM CT,official,0.25196850393700787,vs_lhp,6.7,36.4,0.351,0.262,50.92185039370079,50.815925196850394,False,17.886251317731396,111
Zack Gelof,680869,3,R,ATH,Drew Rasmussen,TB,R,TB@ATH,2:05 PM CT,official,0.26857142857142857,vs_rhp,7.6,41.3,0.296,0.228,50.89558035714286,49.12513392857143,False,16.33436873472302,112
Salvador Perez,521692,4,R,KC,Eric Lauer,LAD,L,KC@LAD,9:10 PM CT,official,0.2564102564102564,vs_lhp,9.5,42.1,0.297,0.23,50.84196314102564,50.02207532051282,False,25.589051660345945,113
Andruw Monasterio,655316,8,R,BOS,José Soriano,TOR,R,BOS@TOR,6:07 PM CT,official,0.25874125874125875,vs_rhp,8.4,36.0,0.317,0.253,50.732250874125874,49.856437937062935,False,16.271109918835258,114
Ceddanne Rafaela,678882,2,R,BOS,José Soriano,TOR,R,BOS@TOR,6:07 PM CT,official,0.290519877675841,vs_rhp,5.6,32.9,0.288,0.251,50.724175267584094,47.208806383792044,False,17.246139792550682,115
Willi Castro,650489,6,S,COL,Merrill Kelly,AZ,R,COL@AZ,2:40 PM CT,official,0.25957446808510637,vs_rhp,8.7,39.1,0.308,0.232,50.67963430851064,49.621535904255325,False,24.995255138962236,116
William Contreras,661388,5,R,MIL,Robbie Ray,SD,L,MIL@SD,3:10 PM CT,official,0.24074074074074073,vs_lhp,7.4,42.7,0.331,0.261,50.53876157407407,51.109849537037036,False,12.767505844515615,117
Corbin Carroll,682998,2,L,AZ,Ryan Feltner,COL,R,COL@AZ,2:40 PM CT,official,0.2064516129032258,vs_rhp,11.8,48.5,0.343,0.248,50.53172379032258,53.81351814516129,False,23.082509766673457,118
Andrés Chaparro,665953,2,R,WSH,David Peterson,CHC,L,CHC@WSH,5:45 PM CT,official,0.1927710843373494,vs_lhp,12.3,49.3,0.368,0.244,50.47742093373494,54.92324171686747,False,18.075909458367015,119
Ezequiel Duran,677649,5,R,TEX,George Klassen,LAA,R,TEX@LAA,9:10 PM CT,prior:2026-08-11,0.27181208053691275,vs_rhp,6.2,36.2,0.305,0.25,50.457458053691276,48.41185402684564,False,22.303683778514095,120
Wyatt Langford,694671,2,R,TEX,George Klassen,LAA,R,TEX@LAA,9:10 PM CT,prior:2026-08-11,0.26455026455026454,vs_rhp,8.0,37.5,0.303,0.231,50.29721395502646,48.71282572751323,False,20.59065430837819,121
Masataka Yoshida,807799,1,L,BOS,José Soriano,TOR,R,BOS@TOR,6:07 PM CT,official,0.26576576576576577,vs_rhp,3.6,38.9,0.324,0.265,50.28001407657658,48.78985078828829,False,4.635591638671146,122
Xavier Edwards,669364,1,S,MIA,Carmen Mlodzinski,PIT,R,PIT@MIA,5:40 PM CT,official,0.2874251497005988,vs_rhp,3.7,28.9,0.318,0.264,50.25657747005988,47.02719498502994,False,5.05472211255867,123
